HER2_level,Frequency_shift,Impedance,Label
3.7278428987562586,7.231227706528116,2.0793500821940123,0
4.114366464870849,8.227204798087039,1.9467984116586905,0
6.723430153232169,13.106895457149026,1.2751158185480107,0
5.864346546172092,11.553875546432177,1.3925830044507554,0
0.9602719704869207,3.3046733916965114,4.993097420217714,0
5.86743926125661,11.817131110862375,1.3544292503533908,0
0.443104357280391,0.3189930376800245,6.940194614630183,0
2.484463696114496,4.549112543888088,2.878681422225609,0
5.939731025122914,12.107501618442566,1.35950008224227,0
4.002658862020727,7.763417972533741,2.0232123404356788,0
3.0787578522824925,6.405626522051376,2.3816994509568827,0
2.673289662674956,6.1400367238096365,2.652191302248551,0
2.9385736252522157,6.5875220923595785,2.6233720492081223,0
1.7409531806451808,3.009234225338145,3.6460186587516157,0
5.750314214071056,11.660362195478589,1.4399812560552991,0
4.5170448612932885,8.648154656574699,1.8710662611115816,0
6.981530392302117,13.324733313253578,1.2059305902007982,0
6.799785132544332,14.124348099475405,1.3805191142106106,0
7.999777781290661,15.47692713926365,1.1009225534771248,0
4.357962829806063,9.01778398670841,1.987062247911596,0
3.9799823686149276,7.81173998064178,2.016521589358825,0
8.250479575064432,16.848852555631613,1.0613410850904919,0
6.682515187898149,13.698638692894617,1.3110748562456827,0
9.08551743309657,18.017643048273694,0.9381004636685534,0
8.593159429872308,17.79265018543875,1.0874158406608305,0
4.41749281164263,8.733233395136962,1.8919908200226554,0
2.760630692190103,5.429621969869199,2.6287628817544855,0
1.7216826993338308,4.289899793324414,3.6362531061353205,0
4.012353944146488,7.779623609602943,2.0531119373285702,0
2.256053886830351,4.786343950816232,3.1112114600353094,0
1.7661919383712803,3.856615372076222,3.7296960806046378,0
5.26973226432977,10.591532075513655,1.585167807340897,0
4.9791756430365375,9.632271114046128,1.6006032613772347,0
2.5416605615004135,5.120460677153008,2.781561020134058,0
8.267960494591458,17.231183207171334,1.0330979911016747,0
2.08114596144365,4.369963346142358,3.2515848209147564,0
10.180903367040404,19.764195003480957,0.8770479558819041,0
5.521403583510319,11.0840094610445,1.4753576429812443,0
5.365193678612712,10.939504336244632,1.5702807198461508,0
10.217022802787492,20.333849938572854,0.8705873592941992,0
2.9296005888336794,6.524271720240643,2.5114388395854856,0
5.571984886541197,10.13087343390043,1.5887691715035877,0
4.934625210482508,10.464282108251867,1.5723751056157949,0
5.51212981797436,10.600714182967309,1.5989102875091277,0
3.4115371910218406,7.178243516595371,2.31969230064727,0
7.774413569001913,15.38651705361093,1.1741701940427585,0
2.306703606943882,4.950665800863328,3.0418686719135337,0
3.246889119848732,7.641234446882583,2.3055285022769967,0
6.8078820663314925,13.567028524300376,1.2860474472295287,0
4.978231215827972,9.275941336302665,1.7501842593033101,0
2.2877461268422694,4.085426208659915,3.061911813456309,0
5.2148726481098,10.611661918593034,1.621827429495573,0
6.364611296396717,12.425919358555246,1.3108586226761523,0
5.2655732016930346,10.487510107483219,1.5695868676653317,0
4.4718824207275585,9.217628354541603,1.8782541940013062,0
3.725186400308158,6.954783835746124,2.1955645611832058,0
0.9123579743238484,1.2641060916135214,5.3384544537217495,0
2.5552714793261297,5.307992142036429,2.8391062329372905,0
7.908308696726979,16.191433843926248,1.1045784924472624,0
4.512506308452971,8.825115123872541,1.7983758348268921,0
5.590942446268486,11.539844620957558,1.4676447867258,0
4.269137391632818,7.963926271276497,1.9234342808737697,0
5.545477436727715,12.007756574726471,1.4973299840196659,0
4.80985341490056,8.986865480725745,1.7720282165868182,0
7.095201440074865,14.441010019848811,1.258856169786192,0
5.20573021352636,10.508320775404654,1.6415000968037727,0
4.521119779631824,8.711375388562214,1.823406020682625,0
6.330757488577325,12.918581152625936,1.33840024160745,0
5.970538365748174,12.359838104293967,1.4058106690982786,0
8.539719487550963,16.68741819403246,1.049586314526692,0
6.06498056533427,11.550882729664227,1.3975263018173394,0
6.146560606243878,11.868357878587675,1.3296036664505,0
6.680198502922201,13.833225157534967,1.327942101440575,0
1.5258842317678099,3.644206139815751,3.948029951430521,0
4.656371887571574,8.903125887072417,1.7352429583804352,0
6.654071445111726,13.11408647372898,1.2889526863387435,0
2.920685931609047,5.965416193054892,2.5546980797182473,0
4.960722922387712,10.306129912681918,1.6925411241112067,0
5.0812410971321915,10.37794323152976,1.7165434487477322,0
5.3788881361166085,10.77823945231281,1.5505556856710667,0
4.375683523822389,8.80985473160074,1.917758416720432,0
4.778658499360575,9.030368034236378,1.718234846936558,0
3.2211310497965093,5.136235941759707,2.3538375657992012,0
3.1105841699298398,5.820167630401993,2.4509999077517253,0
5.051086151838943,10.095380737807279,1.7336843147165784,0
4.3634009404971135,9.001941827779168,1.89572300079049,0
5.483100989417586,11.474942701167585,1.5131766488122278,0
-1.064398015656982,-1.8080841670087144,-155.19441726012073,0
6.772008525295497,14.241911456575842,1.2006757456541508,0
4.097333817932394,9.259461336463914,1.9725083381415998,0
5.622514643501317,11.435117483464987,1.4941922957619937,0
5.342417349652382,10.447282715925923,1.6114621919673078,0
3.539549441957167,7.581737460795459,2.2450972351844314,0
5.126943900804991,10.061132261617997,1.6656971210916147,0
6.035999044259961,12.548548519328612,1.4583627353659656,0
8.228006571446127,16.14186782771261,1.0538371248413854,0
6.553189041211825,13.445049224874031,1.3824407654316304,0
4.2532925413774,8.265670650413185,1.9436893539959963,0
9.760552858726882,19.548968116330293,0.8870395088222437,0
7.395624485223055,14.843618506623425,1.1086425464767224,0
3.8146942153449,7.902273577706758,2.025424420446331,0
6.111096245826039,12.411581351757846,1.431886298377276,0
0.5371724433117437,1.4804993929579178,6.494672865645402,0
2.191329164924023,3.3992242093693235,3.1551372598174288,0
4.587793408989672,9.230015631306431,1.7616543886946308,0
2.1720495049175543,4.5117598523210924,3.181814290339989,0
4.1685944554811165,7.892679019674314,1.915479279246253,0
5.0237185469391274,9.402413259418921,1.6778830459729288,0
8.356325697053594,16.494474686847507,1.0360833766002127,0
4.414529327047164,8.420841291053604,1.9581978566049942,0
2.5516986992411854,5.168182057999553,2.94106782873857,0
4.344014870080362,8.791329705769686,1.811277457216524,0
4.994578271286045,10.24553761661817,1.699112694215181,0
2.9592684315524638,4.984041642972278,2.381151842430366,0
4.298947349708284,8.099776376043046,1.793927025844878,0
7.880746508753968,16.025104019282647,1.2847180848671802,0
6.875437725228294,14.361740469833943,1.260425568784428,0
6.446277631313165,13.51086701713175,1.3358023700415382,0
1.5271749765100644,3.545172928715212,3.9804615251393094,0
7.403125412711759,14.261307104451804,1.1706622602167003,0
3.3969824167737874,6.168173744444612,2.3036941127509705,0
3.090009165574287,5.5071621201676155,2.443890850992406,0
7.149804231604002,14.23604783246824,1.2517408251007667,0
11.661141746899968,22.91313346663436,0.7610254722379836,0
5.7187701228898264,12.21302631477156,1.517072732510331,0
8.429576403668767,16.23171692208119,1.0037615518778507,0
4.540367899417854,9.917140356643218,1.6774921227449333,0
6.687178899660207,14.273632010326624,1.303241532473295,0
2.0546135667606626,4.967311910101566,3.222999856831729,0
8.454732413386461,17.054144931205926,1.0911033325810793,0
5.847092037830152,12.508053090586872,1.4928297799134518,0
1.784418434007356,3.2804568922260735,3.642331209370056,0
7.531993058838055,15.329934501103732,1.1410595763372817,0
5.207558233721805,9.715477667799297,1.65977567299586,0
4.150331176649274,7.959379284220205,1.9897982374050471,0
5.040845596759157,9.930236246958605,1.65478894316281,0
7.486994105320521,14.641010811549844,1.1997777817169855,0
5.615598231922365,11.603881673917007,1.522429873506468,0
4.098600908476897,7.704455070985525,1.9855648824242669,0
5.18046181836806,10.599332470418915,1.739790739428227,0
6.452998707897908,12.876506893934923,1.3462916831288407,0
6.906799586735628,14.198789414453374,1.2339164139620604,0
3.9227084154724308,8.25224910965901,2.023613429767025,0
4.383097433449591,9.277533378604563,1.945582592265349,0
3.664961968326854,7.9987792898425,2.112917544162784,0
4.209919434285485,8.202143958743871,1.8695910834568732,0
5.877678264578021,11.0831527357774,1.4587447051110016,0
7.989026787154421,15.572879034378532,1.0647053367488644,0
4.432666676575668,9.460917959522003,1.7954832564786987,0
1.7181320522109456,3.13985736678156,3.6661046348477537,0
5.035690549940612,10.353090883704681,1.6164013257035486,0
4.16386958986083,7.579129630638511,2.011012361121754,0
4.010980663236191,7.657789788055134,1.9632958527432602,0
7.211602406925448,14.205995418538077,1.2319534012072533,0
2.915972180792589,6.133546840904156,2.614619383364345,0
3.7399162081259156,7.270819011606584,2.182864105984751,0
4.060741499059567,7.587128403486766,1.8575406405690225,0
6.432876040520679,12.799793628435873,1.3515587936545301,0
6.032771808727027,11.518863677768602,1.3670605633836674,0
4.758200330026556,9.581587439277826,1.699804832695005,0
6.4236323353905105,12.729951106431491,1.4115887945861112,0
5.424251550823633,10.486336994636503,1.6195279690816646,0
7.494760410509176,14.691887750494622,1.156990287522141,0
3.605005980168972,7.704022192449317,2.1412711584330086,0
8.501213760310456,17.4067760983856,1.0553525711760086,0
8.016558336809943,15.590378089728208,1.1566704749707688,0
7.886964640258865,16.261789568945275,1.0685165105102405,0
1.7788809028042532,3.5407132936562533,3.4942064918762914,0
5.724684455372015,11.615149250057994,1.5059244504538232,0
5.46821455923682,10.657301448530252,1.578193374230589,0
10.6490216342154,21.017182865581486,0.9892856408152766,0
1.406482676125942,2.610099755640559,4.111889552826018,0
3.989383173599462,6.803625026951537,1.9158315004962851,0
3.014296514820741,5.72919795914024,2.5552759227454716,0
6.775030025389546,13.391614563236587,1.2954685724135655,0
7.359526066151555,13.822762379608069,1.1593150769981224,0
7.259585410342313,15.077432948774431,1.2636942072559254,0
7.206177239761348,14.404292936967353,1.3005035085082803,0
6.268576171564888,12.348534561155072,1.3489580219772557,0
6.3816823536713825,12.22357483742529,1.3515215356297832,0
4.10147281329492,8.291917628126573,1.9138438476331596,0
6.504707435722711,13.427644347901627,1.3170134623935803,0
9.35445932941824,18.34351397574802,0.9423340863135817,0
2.9356243409188005,6.2907839008885915,2.4550974778622763,0
6.203654649019278,12.895998788389688,1.420921690781116,0
7.118167483824337,15.003005100744288,1.3256719573083058,0
8.52388779469692,17.13583963332673,1.0387293687589347,0
1.0912255079054662,2.0556430936756667,4.745279145002506,0
6.135302264700231,12.605009896375462,1.3751496275599866,0
4.074092477375684,8.285215417382544,2.021865767646522,0
4.939370153126416,10.395123906926402,1.7284523036188093,0
3.362389667211488,6.807685222916516,2.23652657102836,0
5.479941409820117,11.204833866264552,1.5070333286899107,0
6.690378562836042,13.096790305139002,1.4190575950453725,0
4.499803950613058,9.576848119398086,1.8874175024430329,0
4.040901959397798,8.160535744537347,1.862399481792978,0
9.545614073412946,19.09964671496625,0.9047861375252133,0
3.9944638347330597,7.756277334450151,2.026681175705124,0
2.3336709560134703,5.048696898890075,3.0611293294120303,0
8.132583421733255,16.205681463642204,1.115175927840371,0
6.366896500556017,12.320065282389624,1.4358968203725775,0
4.682324314434801,8.308862580959758,1.8122624382223327,0
5.6617078632249855,11.124575992431218,1.5158571624977457,0
4.950739879997289,9.683765577210972,1.6572653148918983,0
2.0093426569489377,3.85703729868196,3.281610303838353,0
5.488283836438404,11.340088617482579,1.556818619315209,0
2.7710041854110767,5.878901437167177,2.6551832790526477,0
1.6008101849065577,2.7949745197138722,3.804918118342489,0
3.3048914566932526,7.115267560854196,2.348026555990822,0
8.20139527372633,16.13638184947719,1.062855552056015,0
6.218737498475179,11.563576520142611,1.3580053953666602,0
6.878956225620696,14.26897867410769,1.3575423129441986,0
5.8761315717031435,12.334233774433875,1.3844746941400439,0
6.194914364947948,11.534818404221642,1.4271028926710156,0
3.8549846968150856,8.006859280577586,2.0745569599556246,0
4.593692167880601,9.327179548347573,1.7400856016953505,0
4.0042836775515305,8.225811400644142,2.069415678863851,0
6.757821994221116,13.978705553164328,1.3075476306033296,0
7.080238181039258,13.99597852375989,1.2385591862905994,0
5.042386882669652,9.491776269105898,1.5954089674818213,0
5.011258502514226,10.445685840910947,1.6002782749481983,0
4.160164387482509,9.136577310477147,1.9849953577984718,0
2.827808519106474,5.930706919699962,2.601992129323447,0
5.666542362960835,10.9112514584618,1.458051741400718,0
7.663526013302028,16.171749623203855,1.126801016841214,0
5.697779991230416,11.58246994679244,1.4887043218909426,0
4.477134704187716,8.476533758895235,1.8564186350111778,0
6.595526482164479,13.436959895369665,1.2483864448842033,0
2.888297986172307,5.625295031255353,2.5719685213868058,0
5.952613305155724,12.281620023156021,1.3412585803434918,0
7.002442589844097,14.145163180260228,1.1998412246267638,0
6.760175914540729,13.46929216432666,1.2505780157451196,0
4.568413289079886,9.271634438767478,1.746544869259136,0
5.453067101332761,11.308273779453526,1.551684369765962,0
3.8660777703219398,7.761645119617991,2.0035597848902675,0
5.791088644192623,11.072540693954702,1.4553963777133507,0
6.53525125068292,13.220353866825077,1.3774089227670312,0
4.729121530080915,10.176640342197647,1.7460950306894516,0
4.018619921656494,8.1900116420276,2.041764680081354,0
5.0616701693728,10.643706742495082,1.7121937942857597,0
3.7744115244359255,7.344279046413898,2.11135538093975,0
7.600304595343795,15.268086159032737,1.170689411023534,0
3.3479308093974427,7.067887552526737,2.2642270339105273,0
8.82110531408076,17.449227737640005,1.0912056090115674,0
6.074072352898776,11.592592178598647,1.4944920094610046,0
3.5529834171288814,7.214099094998556,2.1733051016101417,0
4.7604563819965815,8.731522414733968,1.7462069020383337,0
5.033382889357602,10.045851923198978,1.7007306866714167,0
6.485100529189866,13.391225365183507,1.2780219538771471,0
3.927505523817243,7.494948409813752,1.9381622883972323,0
5.264302544826073,9.77772323066759,1.52329839797393,0
6.063485577309608,11.822965604603219,1.373500491329843,0
3.2018985723676474,6.689893524252176,2.340252974360599,0
1.7071741379067356,3.9646860619840893,3.7011198513994246,0
2.7737490645329865,4.949660474806405,2.6282558970814227,0
4.225589056278228,8.183848044729636,1.891234428161746,0
4.705848967832314,8.479910629781175,1.7323995217932842,0
7.207541636099503,14.738664752140107,1.286938946342098,0
8.713627319767681,17.997964597107558,0.9782397091876469,0
7.314714650668995,14.834413481431014,1.1478889659554605,0
4.676587564748455,9.488791728819283,1.783322183613963,0
1.3638729449036124,2.347948426177865,4.208769111196348,0
8.052415896695752,16.439266652737462,1.1386049517551724,0
2.593558800826099,4.397289343595025,2.698721883463835,0
7.936157113062183,16.445556427510088,1.0741640616256478,0
9.085310337526142,18.079892439733673,1.0128006990041059,0
7.124035851040202,14.746188471127828,1.2269351049445665,0
3.2333299076730015,6.5435759168085115,2.373872246981133,0
7.524267314032267,15.06017925778303,1.1750274008762724,0
8.13392032852367,16.05726442306055,1.1296205000262174,0
3.0189076215997366,6.582689905600903,2.5281302705100814,0
4.548502353396886,8.872729868777135,1.8013304292420382,0
5.725742070145875,12.534986147205467,1.370007891492564,0
4.0905862287982,7.79398772724333,1.9491913405940382,0
5.985476653836363,11.525479779368384,1.3953481988820289,0
8.392747577968809,16.767845474899122,1.1230340291710514,0
4.011756993327921,8.076414264696375,2.0348996244208872,0
5.238445690127997,10.5359798231292,1.5878007861269916,0
5.843035134212124,11.561823827129286,1.449223605564852,0
5.936767000626199,12.492600364719195,1.388614352247333,0
4.154386098744759,7.87250088510053,1.9326805337050068,0
4.048691436586495,8.527257917321485,1.9544038959684404,0
5.161040415521174,10.320569377242707,1.5896794935374425,0
6.967412460224043,14.23280625120577,1.1868572037127902,0
7.6157765362071785,15.578972813276001,1.0852852665101318,0
8.042817451887208,16.25650622251306,1.2129746141672182,0
3.8287256172393223,7.542739385632911,2.045916943364533,0
4.354804486185248,9.414235625458414,1.847166097277593,0
6.025344862907546,12.684088380350431,1.4323887352300098,0
9.238449894693463,18.249335907020104,0.9332153130788248,0
8.387228838800091,16.764377732639655,1.0253723831884436,0
6.793080849233071,13.72113513253409,1.2845426095133408,0
1.8817075172962188,4.426219108862175,3.4631444735646277,0
5.355252192802993,9.526123852873623,1.6088531783242526,0
2.287190127956851,4.6990617161321655,3.0271365935514187,0
7.034607772882882,13.530325249262365,1.2214454408899307,0
3.761928830461642,6.807044591672987,1.9959638750249502,0
2.6630471213589426,5.667114260482782,2.6742526342975808,0
6.512030409876325,13.73001589444448,1.3481035165635042,0
-0.24000703760060027,-0.30002552484234235,13.142260787237658,0
4.872586105496912,9.616954652032177,1.6844462572389363,0
4.41202630731025,8.982208866587829,1.8605074872242453,0
3.4110124071296535,7.471241399439856,2.2252290575039932,0
6.511441265250802,13.499331173007546,1.3509211915027484,0
4.431155965902755,9.24077910711872,1.7351602324630309,0
8.950224638634165,17.087283981772472,0.9565735016865643,0
4.553745589106982,8.749695622434482,1.7478572400248735,0
5.66446958580282,11.328892731737051,1.497445424272313,0
6.859817094601396,13.240527947059133,1.25715985003453,0
4.3384273053586,9.173345019495985,1.8718943133346821,0
7.269577105139724,15.195129244412355,1.1263893855668612,0
7.208794561360915,14.368552721242029,1.2427667338702932,0
7.175671426949554,14.343820236899976,1.2132763266304742,0
2.106937711236244,3.152969979042483,3.201370822013133,0
7.118234944733915,12.901304297210668,1.3055441889819088,0
4.53997418365049,9.289138715732161,1.8509512379445938,0
4.860982688957087,9.979929572650994,1.6743927352895074,0
1.592593470669145,3.696478051622833,3.822199940852232,0
2.995913927204008,6.490414526585941,2.4702631673532243,0
8.119182999209409,15.997847785072036,1.172178811007192,0
4.085068747788793,7.161514035486025,1.925034622754096,0
5.120105599640505,10.034760852471347,1.6478487411441225,0
4.591503565435934,8.89442810891451,1.778500016496815,0
2.113868683120727,3.527636132532955,3.179296699423176,0
4.247332737298056,8.584532168826964,1.876962836778577,0
3.6531863605861616,6.751827596297962,2.0982789383868004,0
7.941582277767873,15.321288433250912,0.9658113011877867,0
6.7417414516042795,13.357364649641168,1.275428177228252,0
4.056059261153443,7.711186137142752,1.9106682350693651,0
3.043782911089462,5.243463741615946,2.4230969102209317,0
1.9150615112504532,4.216206504977063,3.417705295268376,0
6.821729268553298,13.548726878092324,1.2530376230461888,0
4.193312768121033,6.84720527020304,1.7976499118289484,0
5.390970906267244,10.338025268300946,1.5701454386513032,0
3.238723034881625,6.422511929763528,2.4349728795790857,0
5.580652331440842,11.071318286236194,1.460136669232862,0
2.9489494191451944,4.696393155440854,2.5060037065849126,0
4.956103660918256,9.104356564239856,1.6369527627911962,0
4.727722965870277,9.041392352498509,1.7538556727068382,0
6.5628103259972175,12.889142495572472,1.3604017661913652,0
8.283433283088495,15.749350878012452,1.0510174101383423,0
6.068929417677719,11.766451407416428,1.4536554031816982,0
5.407197472846415,10.944434798783666,1.4935942494051513,0
6.088538250945902,11.62685561816681,1.471201688628708,0
4.953834974109765,10.477596547127595,1.6898541957883695,0
5.575008200397942,11.46031860981984,1.5671495715029289,0
5.372592409339756,10.30220481651839,1.5672224907099814,0
4.089638000466628,8.819741399372493,1.8987247424014806,0
5.376365902209373,11.075205643128038,1.5889276840190623,0
5.425097961158044,10.689267583815385,1.554441425980376,0
5.742123023403456,11.677705500966736,1.5421328266664411,0
4.248061409800356,8.584853417999518,1.9482203150169273,0
4.510094087731656,8.335532220179907,1.828659491799132,0
5.1806424247736125,9.955944970042202,1.594865423589513,0
8.140679066528445,16.447450135701192,1.080604099968718,0
4.948629298465096,10.338211684252322,1.7219631864605411,0
5.817856257311056,11.49992641375948,1.4362940759456868,0
9.142836295194565,18.35921171631534,1.1098826417138818,0
4.449126767416829,9.382610667591322,1.760989470713758,0
4.329974689775215,8.915748463294532,1.8689955839251617,0
4.973315486026158,9.176938225126825,1.6714807072888775,0
5.058112456218494,9.810542593729016,1.615369774204173,0
5.928954058157093,11.120766936846552,1.4593971606070166,0
6.9465088451358525,14.48319001721939,1.2988340954398292,0
4.98934472562515,10.107319517696837,1.691654739803274,0
7.861373988794405,15.761381864551485,1.1761452783836641,0
9.026275908295702,18.28208990917296,0.9153311275656223,0
5.954116029844996,11.395020310033525,1.4820031965658,0
2.125690289067936,4.032811638163067,3.274194497139601,0
2.6229335142838486,5.2824460927372705,2.794471543593371,0
3.2967383228758758,6.461460340908326,2.29278144585373,0
6.107508797553355,13.358766094550248,1.4421704824898045,0
5.060128140396403,11.397211378722849,1.6512403681380925,0
4.459577258386093,8.830622143111897,1.874741521211794,0
7.791103152771663,15.90168127067647,1.1308278669169427,0
8.592135722541023,17.86592858416918,0.9786724735671979,0
5.243191544436627,10.299305431619475,1.6049905607020372,0
6.324466493765442,12.717079480360598,1.4707219268680873,0
5.099804441780057,10.701584667764507,1.6558394426951542,0
4.796429538827376,9.860754849091302,1.7667584634471458,0
7.724138067220739,15.496343969295191,1.2340257446434166,0
3.573495569225849,6.301980631874661,2.2495136111151735,0
5.438030357068848,10.405314380778066,1.483032693435699,0
2.887507954375521,6.3855586025310345,2.57845610871222,0
5.561099379146154,11.57175697507667,1.586127466460457,0
4.3549147781703095,8.043639086168461,1.9223372481425465,0
8.746749047082494,17.54307596511879,0.9760867621226907,0
2.7980604580877038,5.0910131118315824,2.6383777145506846,0
8.422032776492461,16.616696656935524,1.0504559409354577,0
6.732113277293526,14.077682613662738,1.2618880016194736,0
4.7584241608917175,9.889157493296938,1.6308124159771142,0
1.76226466193325,3.039300851716124,3.5105410142529854,0
2.859723069595749,5.517297366537879,2.6624262568496673,0
1.49643265364509,3.396342622651667,4.11255564106599,0
6.869763476407863,14.347826837830212,1.3531491074790114,0
4.0214426140784045,7.139942457878066,2.0288039425215185,0
5.908425869194406,11.975899625892948,1.4369319523343485,0
8.542257795553155,16.763281800099175,0.9807874408608694,0
6.836537233827624,13.108598948213919,1.226875697880537,0
6.5948118773238456,13.75972732299792,1.4037166611370833,0
3.4703762615659652,7.724388697572516,2.1869578472186597,0
1.64202715687451,3.972005263389106,3.7936790196761785,0
3.6630721098764276,7.571121923806567,2.17972196857163,0
8.17299914991298,16.993859324158798,1.0686313070536766,0
4.83600347081441,10.019926228053725,1.631104307281508,0
4.165784197741798,9.174097323170882,1.9344994743260069,0
7.0498190051550305,13.600745855105544,1.2053315938853912,0
4.727522576090472,9.948971260563052,1.815502439977536,0
6.326717156144223,13.075887593955265,1.4186306971627445,0
25.976506148817123,51.029262137094925,0.3604155083135813,1
18.42267175544187,37.46031518652866,0.5140817156270245,1
8.631175717817877,18.069177696010456,1.0432635423322645,1
13.009045815621848,26.178442007240463,0.673184613464908,1
15.677029316093943,31.317155500549422,0.547106214886277,1
15.88034317969051,32.35228340301364,0.5731958005027424,1
13.082589664646319,26.557029605060936,0.6613539486100591,1
14.85914945141559,29.175006475617202,0.6137688974432335,1
18.04861032833155,36.15576498249993,0.5137836830781448,1
6.876308148845014,13.99382196610174,1.3164026793703585,1
8.788339271474742,18.461640005468812,0.9294760464003047,1
5.993231340882815,12.801322268280517,1.4569683412483965,1
10.232796461725878,20.43509545869417,0.9781088604372965,1
10.63498432412899,21.970191249190723,0.8158970339688041,1
19.57865535193294,38.82179503906147,0.5438567444807832,1
14.203734475005888,28.598087010169895,0.6521232573288738,1
9.562172035496054,19.607515190064852,0.9567238615413207,1
